INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling ../../../mnist_nn_tb.cpp in release mode
   Compiling ../../../func.cpp in release mode
   Compiling ../../../init.cpp in release mode
   Compiling ../../../mnist_nn.cpp in release mode
   Generating csim.exe
Initializing...
Initialize Finished!
----------Epoch1----------
  0 result:7, answer:7
 52 result:2, answer:2
 53 result:3, answer:3
 54 result:9, answer:9
 55 result:1, answer:1
 56 result:7, answer:2
 57 result:6, answer:6
 58 result:8, answer:8
 59 result:0, answer:0
 60 result:5, answer:5
 61 result:6, answer:6
 62 result:6, answer:6
 63 result:6, answer:6
 64 result:7, answer:3
 65 result:8, answer:8
 66 result:8, answer:8
 67 result:2, answer:2
 68 result:7, answer:7
 69 result:5, answer:5
 70 result:8, answer:8
 71 result:9, answer:9
 72 result:6, answer:6
 73 result:1, answer:1
 74 result:8, answer:8
 75 result:4, answer:4
 76 result:1, answer:1
 77 result:2, answer:2
 78 result:5, answer:5
 79 result:9, answer:9
 80 result:1, answer:1
 81 result:9, answer:9
 82 result:7, answer:7
 83 result:5, answer:5
 84 result:4, answer:4
 85 result:0, answer:0
 86 result:8, answer:8
 87 result:9, answer:9
 88 result:9, answer:9
 89 result:1, answer:1
 90 result:0, answer:0
 91 result:5, answer:5
 92 result:2, answer:2
 93 result:3, answer:3
 94 result:7, answer:7
 95 result:2, answer:8
 96 result:9, answer:9
 97 result:4, answer:4
 98 result:0, answer:0
 99 result:6, answer:6
accuracy:7928/8500
----------Epoch86----------
  0 result:3, answer:3
  1 result:9, answer:9
  2 result:5, answer:5
  3 result:2, answer:2
  4 result:1, answer:1
  5 result:3, answer:3
  6 result:1, answer:1
  7 result:5, answer:3
  8 result:5, answer:6
  9 result:5, answer:5
 10 result:7, answer:7
 11 result:4, answer:4
 12 result:2, answer:2
 13 result:2, answer:2
 14 result:6, answer:6
 15 result:3, answer:3
 16 result:2, answer:2
 17 result:6, answer:6
 18 result:5, answer:5
 19 result:4, answer:4
 20 result:8, answer:8
 21 result:9, answer:9
 22 result:7, answer:7
 23 result:1, answer:1
 24 result:3, answer:3
 25 result:0, answer:0
 26 result:3, answer:3
 27 result:8, answer:8
 28 result:3, answer:3
 29 result:1, answer:1
 30 result:9, answer:9
 31 result:2, answer:3
 32 result:4, answer:4
 33 result:4, answer:4
 34 result:6, answer:6
 35 result:4, answer:4
 36 result:2, answer:2
 37 result:1, answer:1
 38 result:8, answer:8
 39 result:2, answer:2
 40 result:5, answer:5
 41 result:4, answer:4
 42 result:1, answer:8
 43 result:2, answer:8
 44 result:4, answer:4
 45 result:0, answer:0
 46 result:0, answer:0
 47 result:2, answer:2
 48 result:3, answer:3
 49 result:2, answer:2
 50 result:7, answer:7
 51 result:7, answer:7
 52 result:0, answer:0
 53 result:8, answer:8
 54 result:7, answer:7
 55 result:4, answer:4
 56 result:4, answer:4
 57 result:7, answer:7
 58 result:9, answer:9
 59 result:6, answer:6
 60 result:9, answer:9
 61 result:0, answer:0
 62 result:9, answer:9
 63 result:8, answer:8
 64 result:0, answer:0
 65 result:4, answer:4
 66 result:6, answer:6
 67 result:0, answer:0
 68 result:6, answer:6
 69 result:3, answer:3
 70 result:5, answer:5
 71 result:4, answer:4
 72 result:8, answer:8
 73 result:3, answer:3
 74 result:3, answer:3
 75 result:9, answer:9
 76 result:3, answer:3
 77 result:3, answer:3
 78 result:3, answer:3
 79 result:7, answer:7
 80 result:8, answer:8
 81 result:0, answer:0
 82 result:2, answer:8
 83 result:2, answer:2
 84 result:1, answer:1
 85 result:7, answer:7
 86 result:0, answer:0
 87 result:6, answer:6
 88 result:5, answer:5
 89 result:4, answer:4
 90 result:3, answer:3
 91 result:2, answer:8
 92 result:0, answer:0
 93 result:9, answer:9
 94 result:6, answer:6
 95 result:3, answer:3
 96 result:8, answer:8
 97 result:0, answer:0
 98 result:9, answer:9
 99 result:9, answer:9
accuracy:8021/8600
----------Epoch87----------
  0 result:6, answer:6
  1 result:8, answer:8
  2 result:6, answer:6
  3 result:8, answer:8
  4 result:5, answer:5
  5 result:7, answer:7
  6 result:8, answer:8
  7 result:6, answer:6
  8 result:0, answer:0
  9 result:2, answer:2
 10 result:4, answer:4
 11 result:0, answer:0
 12 result:2, answer:2
 13 result:2, answer:2
 14 result:3, answer:3
 15 result:1, answer:1
 16 result:9, answer:9
 17 result:7, answer:7
 18 result:5, answer:5
 19 result:1, answer:1
 20 result:0, answer:0
 21 result:8, answer:8
 22 result:4, answer:4
 23 result:6, answer:6
 24 result:2, answer:2
 25 result:6, answer:6
 26 result:7, answer:7
 27 result:9, answer:9
 28 result:3, answer:3
 29 result:2, answer:2
 30 result:9, answer:9
 31 result:8, answer:8
 32 result:2, answer:2
 33 result:2, answer:2
 34 result:9, answer:9
 35 result:2, answer:2
 36 result:7, answer:7
 37 result:3, answer:3
 38 result:5, answer:5
 39 result:9, answer:9
 40 result:1, answer:1
 41 result:8, answer:8
 42 result:0, answer:0
 43 result:2, answer:2
 44 result:0, answer:0
 45 result:5, answer:5
 46 result:2, answer:2
 47 result:1, answer:1
 48 result:3, answer:3
 49 result:7, answer:7
 50 result:6, answer:6
 51 result:7, answer:7
 52 result:1, answer:1
 53 result:2, answer:2
 54 result:5, answer:5
 55 result:8, answer:8
 56 result:0, answer:0
 57 result:3, answer:3
 58 result:7, answer:7
 59 result:1, answer:2
 60 result:4, answer:4
 61 result:0, answer:0
 62 result:9, answer:9
 63 result:1, answer:1
 64 result:8, answer:8
 65 result:6, answer:6
 66 result:7, answer:7
 67 result:7, answer:7
 68 result:4, answer:4
 69 result:3, answer:3
 70 result:4, answer:4
 71 result:9, answer:9
 72 result:1, answer:1
 73 result:9, answer:9
 74 result:5, answer:5
 75 result:1, answer:1
 76 result:7, answer:7
 77 result:3, answer:3
 78 result:9, answer:9
 79 result:7, answer:7
 80 result:6, answer:6
 81 result:9, answer:9
 82 result:1, answer:1
 83 result:3, answer:3
 84 result:2, answer:7
 85 result:8, answer:8
 86 result:3, answer:3
 87 result:3, answer:3
 88 result:6, answer:6
 89 result:7, answer:7
 90 result:2, answer:2
 91 result:4, answer:8
 92 result:5, answer:5
 93 result:8, answer:8
 94 result:5, answer:5
 95 result:1, answer:1
 96 result:1, answer:1
 97 result:4, answer:4
 98 result:4, answer:4
 99 result:5, answer:3
accuracy:8117/8700
----------Epoch88----------
  0 result:1, answer:1
  1 result:0, answer:0
  2 result:7, answer:7
  3 result:7, answer:7
  4 result:0, answer:0
  5 result:7, answer:7
  6 result:9, answer:9
  7 result:4, answer:4
  8 result:4, answer:4
  9 result:8, answer:8
 10 result:5, answer:5
 11 result:5, answer:5
 12 result:4, answer:4
 13 result:0, answer:0
 14 result:8, answer:8
 15 result:2, answer:2
 16 result:1, answer:1
 17 result:0, answer:0
 18 result:8, answer:8
 19 result:4, answer:4
 20 result:8, answer:5
 21 result:0, answer:0
 22 result:4, answer:4
 23 result:0, answer:0
 24 result:6, answer:6
 25 result:1, answer:1
 26 result:7, answer:7
 27 result:3, answer:3
 28 result:2, answer:2
 29 result:6, answer:6
 30 result:7, answer:7
 31 result:2, answer:2
 32 result:6, answer:6
 33 result:9, answer:9
 34 result:3, answer:3
 35 result:1, answer:1
 36 result:4, answer:4
 37 result:6, answer:6
 38 result:2, answer:2
 39 result:5, answer:5
 40 result:9, answer:4
 41 result:2, answer:2
 42 result:0, answer:0
 43 result:6, answer:6
 44 result:2, answer:2
 45 result:1, answer:1
 46 result:7, answer:7
 47 result:3, answer:3
 48 result:4, answer:4
 49 result:1, answer:1
 50 result:0, answer:0
 51 result:5, answer:5
 52 result:4, answer:4
 53 result:3, answer:3
 54 result:1, answer:1
 55 result:1, answer:1
 56 result:7, answer:7
 57 result:4, answer:4
 58 result:9, answer:9
 59 result:9, answer:9
 60 result:4, answer:4
 61 result:8, answer:8
 62 result:4, answer:4
 63 result:0, answer:0
 64 result:2, answer:2
 65 result:4, answer:4
 66 result:5, answer:5
 67 result:1, answer:1
 68 result:1, answer:1
 69 result:6, answer:6
 70 result:4, answer:4
 71 result:7, answer:7
 72 result:1, answer:1
 73 result:9, answer:9
 74 result:4, answer:4
 75 result:2, answer:2
 76 result:4, answer:4
 77 result:1, answer:1
 78 result:5, answer:5
 79 result:5, answer:5
 80 result:3, answer:3
 81 result:8, answer:8
 82 result:3, answer:3
 83 result:1, answer:1
 84 result:4, answer:4
 85 result:5, answer:5
 86 result:0, answer:6
 87 result:8, answer:8
 88 result:9, answer:9
 89 result:4, answer:4
 90 result:1, answer:1
 91 result:5, answer:5
 92 result:3, answer:3
 93 result:8, answer:8
 94 result:0, answer:0
 95 result:3, answer:3
 96 result:2, answer:2
 97 result:5, answer:5
 98 result:1, answer:1
 99 result:2, answer:2
accuracy:8214/8800
----------Epoch89----------
  0 result:8, answer:8
  1 result:3, answer:3
  2 result:4, answer:4
  3 result:4, answer:4
  4 result:0, answer:0
  5 result:8, answer:8
  6 result:8, answer:8
  7 result:3, answer:3
  8 result:3, answer:3
  9 result:1, answer:1
 10 result:7, answer:7
 11 result:3, answer:3
 12 result:5, answer:5
 13 result:9, answer:9
 14 result:6, answer:6
 15 result:3, answer:3
 16 result:2, answer:2
 17 result:6, answer:6
 18 result:1, answer:1
 19 result:3, answer:3
 20 result:6, answer:6
 21 result:0, answer:0
 22 result:7, answer:7
 23 result:2, answer:2
 24 result:1, answer:1
 25 result:7, answer:7
 26 result:1, answer:1
 27 result:4, answer:4
 28 result:2, answer:2
 29 result:4, answer:4
 30 result:2, answer:2
 31 result:1, answer:1
 32 result:7, answer:7
 33 result:9, answer:9
 34 result:6, answer:6
 35 result:1, answer:1
 36 result:1, answer:1
 37 result:2, answer:2
 38 result:4, answer:4
 39 result:8, answer:8
 40 result:1, answer:1
 41 result:7, answer:7
 42 result:7, answer:7
 43 result:4, answer:4
 44 result:7, answer:8
 45 result:0, answer:0
 46 result:7, answer:7
 47 result:3, answer:3
 48 result:1, answer:1
 49 result:3, answer:3
 50 result:1, answer:1
 51 result:0, answer:0
 52 result:7, answer:7
 53 result:7, answer:7
 54 result:0, answer:0
 55 result:3, answer:3
 56 result:5, answer:5
 57 result:5, answer:5
 58 result:2, answer:2
 59 result:7, answer:7
 60 result:6, answer:6
 61 result:6, answer:6
 62 result:9, answer:9
 63 result:2, answer:2
 64 result:8, answer:8
 65 result:3, answer:3
 66 result:5, answer:5
 67 result:2, answer:2
 68 result:2, answer:2
 69 result:5, answer:5
 70 result:6, answer:6
 71 result:0, answer:0
 72 result:8, answer:8
 73 result:2, answer:2
 74 result:4, answer:9
 75 result:2, answer:2
 76 result:8, answer:8
 77 result:8, answer:8
 78 result:8, answer:8
 79 result:8, answer:8
 80 result:7, answer:7
 81 result:4, answer:4
 82 result:7, answer:9
 83 result:3, answer:3
 84 result:0, answer:0
 85 result:6, answer:6
 86 result:6, answer:6
 87 result:3, answer:3
 88 result:2, answer:2
 89 result:1, answer:1
 90 result:3, answer:3
 91 result:2, answer:2
 92 result:2, answer:2
 93 result:9, answer:9
 94 result:3, answer:3
 95 result:0, answer:0
 96 result:0, answer:0
 97 result:5, answer:5
 98 result:7, answer:7
 99 result:8, answer:8
accuracy:8311/8900
----------Epoch90----------
  0 result:3, answer:1
  1 result:4, answer:4
  2 result:4, answer:4
  3 result:6, answer:6
  4 result:0, answer:0
  5 result:2, answer:2
  6 result:9, answer:9
  7 result:1, answer:1
  8 result:4, answer:4
  9 result:7, answer:7
 10 result:4, answer:4
 11 result:7, answer:7
 12 result:3, answer:3
 13 result:9, answer:9
 14 result:8, answer:8
 15 result:8, answer:8
 16 result:4, answer:4
 17 result:7, answer:7
 18 result:1, answer:1
 19 result:2, answer:2
 20 result:1, answer:1
 21 result:2, answer:2
 22 result:2, answer:2
 23 result:3, answer:3
 24 result:2, answer:2
 25 result:3, answer:3
 26 result:2, answer:2
 27 result:3, answer:3
 28 result:9, answer:9
 29 result:1, answer:1
 30 result:7, answer:7
 31 result:4, answer:4
 32 result:0, answer:0
 33 result:3, answer:3
 34 result:5, answer:5
 35 result:5, answer:5
 36 result:8, answer:8
 37 result:6, answer:6
 38 result:5, answer:3
 39 result:2, answer:2
 40 result:8, answer:6
 41 result:7, answer:7
 42 result:6, answer:6
 43 result:6, answer:6
 44 result:3, answer:3
 45 result:2, answer:2
 46 result:7, answer:7
 47 result:8, answer:8
 48 result:1, answer:1
 49 result:1, answer:1
 50 result:7, answer:7
 51 result:4, answer:5
 52 result:4, answer:6
 53 result:4, answer:4
 54 result:9, answer:9
 55 result:5, answer:5
 56 result:2, answer:1
 57 result:3, answer:3
 58 result:3, answer:3
 59 result:4, answer:4
 60 result:7, answer:7
 61 result:8, answer:8
 62 result:9, answer:9
 63 result:1, answer:1
 64 result:1, answer:1
 65 result:0, answer:6
 66 result:9, answer:9
 67 result:1, answer:1
 68 result:4, answer:4
 69 result:4, answer:4
 70 result:5, answer:5
 71 result:4, answer:4
 72 result:0, answer:0
 73 result:6, answer:6
 74 result:2, answer:2
 75 result:2, answer:2
 76 result:3, answer:3
 77 result:1, answer:1
 78 result:5, answer:5
 79 result:1, answer:1
 80 result:2, answer:2
 81 result:0, answer:0
 82 result:3, answer:3
 83 result:8, answer:8
 84 result:1, answer:1
 85 result:2, answer:2
 86 result:6, answer:6
 87 result:7, answer:7
 88 result:1, answer:1
 89 result:6, answer:6
 90 result:2, answer:2
 91 result:3, answer:3
 92 result:4, answer:9
 93 result:0, answer:0
 94 result:1, answer:1
 95 result:2, answer:2
 96 result:2, answer:2
 97 result:0, answer:0
 98 result:8, answer:8
 99 result:9, answer:9
accuracy:8403/9000
----------Epoch91----------
  0 result:9, answer:9
  1 result:0, answer:0
  2 result:2, answer:2
  3 result:5, answer:5
  4 result:1, answer:1
  5 result:9, answer:9
  6 result:7, answer:7
  7 result:8, answer:8
  8 result:1, answer:1
  9 result:0, answer:0
 10 result:4, answer:4
 11 result:1, answer:1
 12 result:7, answer:7
 13 result:4, answer:9
 14 result:5, answer:6
 15 result:4, answer:4
 16 result:2, answer:2
 17 result:2, answer:6
 18 result:8, answer:8
 19 result:1, answer:1
 20 result:3, answer:3
 21 result:7, answer:7
 22 result:5, answer:5
 23 result:4, answer:4
 24 result:4, answer:4
 25 result:1, answer:1
 26 result:8, answer:8
 27 result:1, answer:1
 28 result:3, answer:3
 29 result:8, answer:8
 30 result:1, answer:1
 31 result:2, answer:2
 32 result:8, answer:5
 33 result:8, answer:8
 34 result:0, answer:0
 35 result:6, answer:6
 36 result:2, answer:2
 37 result:1, answer:1
 38 result:1, answer:1
 39 result:7, answer:7
 40 result:1, answer:1
 41 result:5, answer:5
 42 result:3, answer:3
 43 result:4, answer:4
 44 result:2, answer:6
 45 result:9, answer:9
 46 result:5, answer:5
 47 result:0, answer:0
 48 result:9, answer:9
 49 result:2, answer:2
 50 result:2, answer:2
 51 result:4, answer:4
 52 result:8, answer:8
 53 result:2, answer:2
 54 result:1, answer:1
 55 result:7, answer:7
 56 result:2, answer:2
 57 result:4, answer:4
 58 result:9, answer:9
 59 result:4, answer:4
 60 result:4, answer:4
 61 result:0, answer:0
 62 result:3, answer:3
 63 result:9, answer:9
 64 result:2, answer:2
 65 result:2, answer:2
 66 result:3, answer:3
 67 result:3, answer:3
 68 result:8, answer:8
 69 result:3, answer:3
 70 result:5, answer:5
 71 result:7, answer:7
 72 result:3, answer:3
 73 result:5, answer:5
 74 result:8, answer:8
 75 result:1, answer:1
 76 result:2, answer:2
 77 result:4, answer:4
 78 result:4, answer:4
 79 result:6, answer:6
 80 result:4, answer:4
 81 result:9, answer:9
 82 result:3, answer:5
 83 result:1, answer:1
 84 result:0, answer:0
 85 result:6, answer:6
 86 result:9, answer:9
 87 result:5, answer:5
 88 result:9, answer:9
 89 result:5, answer:5
 90 result:9, answer:9
 91 result:7, answer:7
 92 result:3, answer:3
 93 result:8, answer:8
 94 result:0, answer:0
 95 result:3, answer:3
 96 result:7, answer:7
 97 result:1, answer:1
 98 result:3, answer:3
 99 result:2, answer:6
accuracy:8496/9100
----------Epoch92----------
  0 result:7, answer:7
  1 result:8, answer:8
  2 result:5, answer:5
  3 result:9, answer:9
  4 result:7, answer:7
  5 result:9, answer:9
  6 result:6, answer:6
  7 result:0, answer:9
  8 result:6, answer:6
  9 result:3, answer:3
 10 result:7, answer:7
 11 result:4, answer:4
 12 result:6, answer:4
 13 result:5, answer:5
 14 result:3, answer:3
 15 result:5, answer:5
 16 result:4, answer:4
 17 result:7, answer:7
 18 result:8, answer:8
 19 result:7, answer:7
 20 result:8, answer:8
 21 result:0, answer:0
 22 result:7, answer:7
 23 result:6, answer:6
 24 result:8, answer:8
 25 result:8, answer:8
 26 result:9, answer:7
 27 result:3, answer:3
 28 result:2, answer:3
 29 result:1, answer:1
 30 result:9, answer:9
 31 result:5, answer:5
 32 result:2, answer:2
 33 result:7, answer:7
 34 result:3, answer:3
 35 result:5, answer:5
 36 result:1, answer:1
 37 result:1, answer:1
 38 result:2, answer:2
 39 result:1, answer:1
 40 result:4, answer:4
 41 result:7, answer:7
 42 result:4, answer:4
 43 result:7, answer:7
 44 result:5, answer:5
 45 result:4, answer:4
 46 result:5, answer:5
 47 result:4, answer:4
 48 result:0, answer:0
 49 result:8, answer:8
 50 result:3, answer:3
 51 result:6, answer:6
 52 result:9, answer:9
 53 result:6, answer:6
 54 result:0, answer:0
 55 result:2, answer:2
 56 result:7, answer:7
 57 result:4, answer:4
 58 result:4, answer:4
 59 result:4, answer:4
 60 result:4, answer:4
 61 result:6, answer:6
 62 result:6, answer:6
 63 result:4, answer:4
 64 result:4, answer:7
 65 result:9, answer:9
 66 result:1, answer:3
 67 result:4, answer:4
 68 result:5, answer:5
 69 result:5, answer:5
 70 result:8, answer:8
 71 result:7, answer:7
 72 result:3, answer:3
 73 result:7, answer:7
 74 result:2, answer:2
 75 result:7, answer:7
 76 result:0, answer:0
 77 result:2, answer:2
 78 result:2, answer:4
 79 result:1, answer:1
 80 result:1, answer:1
 81 result:1, answer:6
 82 result:8, answer:6
 83 result:9, answer:9
 84 result:2, answer:2
 85 result:8, answer:8
 86 result:7, answer:7
 87 result:2, answer:2
 88 result:0, answer:0
 89 result:1, answer:1
 90 result:5, answer:5
 91 result:0, answer:0
 92 result:4, answer:9
 93 result:1, answer:1
 94 result:8, answer:7
 95 result:0, answer:0
 96 result:6, answer:6
 97 result:0, answer:0
 98 result:8, answer:8
 99 result:6, answer:6
accuracy:8585/9200
----------Epoch93----------
  0 result:0, answer:8
  1 result:1, answer:1
  2 result:8, answer:8
  3 result:0, answer:0
  4 result:3, answer:3
  5 result:3, answer:3
  6 result:7, answer:7
  7 result:2, answer:2
  8 result:3, answer:3
  9 result:6, answer:6
 10 result:2, answer:2
 11 result:1, answer:1
 12 result:6, answer:6
 13 result:1, answer:1
 14 result:1, answer:1
 15 result:3, answer:3
 16 result:7, answer:7
 17 result:9, answer:9
 18 result:0, answer:0
 19 result:8, answer:8
 20 result:0, answer:0
 21 result:5, answer:5
 22 result:4, answer:4
 23 result:0, answer:0
 24 result:2, answer:2
 25 result:8, answer:8
 26 result:2, answer:7
 27 result:2, answer:2
 28 result:9, answer:9
 29 result:8, answer:8
 30 result:4, answer:4
 31 result:0, answer:0
 32 result:4, answer:9
 33 result:5, answer:5
 34 result:8, answer:8
 35 result:5, answer:5
 36 result:1, answer:1
 37 result:2, answer:2
 38 result:1, answer:1
